Runs,Mins,BF,4s,6s,SR,Pos,Dismissal,Inns,Opposition,Ground,Start Date,Match URL,Team Total,Wickets Fallen,Percentage Scored
2,24,15,0,0,13.33,3,caught,2,v Zimbabwe,Harare,1998-09-30,https://stats.espncricinfo.com/ci/engine/match/64591.html,222,10,0.9009009009009009
0,3,3,0,0,0.00,3,lbw,1,v Australia,Dhaka,1998-10-28,https://stats.espncricinfo.com/ci/engine/match/66165.html,307,8,0.0
1,9,4,0,0,25.00,3,lbw,1,v West Indies,Dhaka,1998-10-31,https://stats.espncricinfo.com/ci/engine/match/66168.html,242,6,0.4132231404958678
94,159,131,3,4,71.75,4,bowled,2,v Sri Lanka,Sharjah,1998-11-06,https://stats.espncricinfo.com/ci/engine/match/65880.html,248,7,37.903225806451616
28,77,56,0,0,50.00,4,caught,2,v Zimbabwe,Sharjah,1998-11-08,https://stats.espncricinfo.com/ci/engine/match/65882.html,197,3,14.213197969543149
26,59,48,0,0,54.16,6,caught,1,v Sri Lanka,Sharjah,1998-11-09,https://stats.espncricinfo.com/ci/engine/match/65883.html,179,10,14.52513966480447
9,27,22,0,0,40.90,4,bowled,1,v New Zealand,Taupo,1999-01-09,https://stats.espncricinfo.com/ci/engine/match/64598.html,257,5,3.501945525291829
7,18,13,0,0,53.84,4,caught,2,v New Zealand,Napier,1999-01-12,https://stats.espncricinfo.com/ci/engine/match/64599.html,214,8,3.2710280373831773
52,63,44,3,1,118.18,4,caught,1,v New Zealand,Wellington,1999-01-14,https://stats.espncricinfo.com/ci/engine/match/64600.html,208,4,25.0
35,68,41,4,1,85.36,4,caught,2,v New Zealand,Auckland,1999-01-16,https://stats.espncricinfo.com/ci/engine/match/64601.html,208,5,16.826923076923077
63,93,83,3,1,75.90,4,caught,2,v New Zealand,Christchurch,1999-01-19,https://stats.espncricinfo.com/ci/engine/match/64602.html,230,10,27.391304347826086
3,4,4,0,0,75.00,4,caught,1,v Sri Lanka,Nagpur,1999-03-22,https://stats.espncricinfo.com/ci/engine/match/66212.html,287,4,1.0452961672473868
1,17,4,0,0,25.00,4,caught,2,v Pakistan,Jaipur,1999-03-24,https://stats.espncricinfo.com/ci/engine/match/66213.html,135,10,0.7407407407407408
1,8,7,0,0,14.28,4,caught,2,v Pakistan,Sharjah,1999-04-08,https://stats.espncricinfo.com/ci/engine/match/65776.html,163,6,0.6134969325153374
74,127,85,2,2,87.05,4,not out,1,v England,Sharjah,1999-04-09,https://stats.espncricinfo.com/ci/engine/match/65777.html,222,5,33.33333333333333
2,22,15,0,0,13.33,4,caught,1,v Pakistan,Sharjah,1999-04-16,https://stats.espncricinfo.com/ci/engine/match/65781.html,125,10,1.6
24,40,24,2,0,100.00,4,caught,1,v South Africa,Hove,1999-05-15,https://stats.espncricinfo.com/ci/engine/match/65194.html,253,5,9.486166007905137
7,8,11,1,0,63.63,4,caught,2,v Zimbabwe,Leicester,1999-05-19,https://stats.espncricinfo.com/ci/engine/match/65200.html,249,10,2.8112449799196786
12,8,7,0,1,171.42,7,not out,1,v Sri Lanka,Taunton,1999-05-26,https://stats.espncricinfo.com/ci/engine/match/65213.html,373,6,3.2171581769436997
26,37,35,3,0,74.28,5,caught,1,v England,Birmingham,1999-05-29,https://stats.espncricinfo.com/ci/engine/match/65217.html,232,8,11.206896551724139
3,11,9,0,0,33.33,5,caught,2,v Australia,The Oval,1999-06-04,https://stats.espncricinfo.com/ci/engine/match/65223.html,205,10,1.4634146341463417
59,97,77,3,1,76.62,5,caught,1,v Pakistan,Manchester,1999-06-08,https://stats.espncricinfo.com/ci/engine/match/65226.html,227,6,25.991189427312776
30,67,43,2,0,69.76,5,caught,1,v New Zealand,Nottingham,1999-06-12,https://stats.espncricinfo.com/ci/engine/match/65230.html,251,6,11.952191235059761
42,94,51,2,1,82.35,5,caught,2,v South Africa,Kochi,2000-03-09,https://stats.espncricinfo.com/ci/engine/match/64657.html,302,7,13.90728476821192
29,63,45,2,0,64.44,5,bowled,2,v South Africa,Jamshedpur,2000-03-12,https://stats.espncricinfo.com/ci/engine/match/64658.html,203,4,14.285714285714285
2,12,9,0,0,22.22,4,caught,1,v South Africa,Faridabad,2000-03-15,https://stats.espncricinfo.com/ci/engine/match/64659.html,248,8,0.8064516129032258
39,82,49,3,0,79.59,4,caught,2,v South Africa,Vadodara,2000-03-17,https://stats.espncricinfo.com/ci/engine/match/64660.html,283,6,13.780918727915195
7,30,16,1,0,43.75,5,caught,1,v South Africa,Sharjah,2000-03-22,https://stats.espncricinfo.com/ci/engine/match/65782.html,164,10,4.2682926829268295
54,124,89,7,0,60.67,4,caught,2,v Pakistan,Sharjah,2000-03-23,https://stats.espncricinfo.com/ci/engine/match/65783.html,149,5,36.241610738255034
20,85,46,1,0,43.47,5,caught,2,v Pakistan,Sharjah,2000-03-26,https://stats.espncricinfo.com/ci/engine/match/65785.html,174,9,11.494252873563218
36,75,65,5,0,55.38,3,run out,1,v South Africa,Sharjah,2000-03-27,https://stats.espncricinfo.com/ci/engine/match/65786.html,164,10,21.951219512195124
35,-,43,4,0,81.39,4,not out,2,v Bangladesh,Dhaka,2000-05-30,https://stats.espncricinfo.com/ci/engine/match/65700.html,252,2,13.88888888888889
3,12,11,0,0,27.27,5,run out,2,v Sri Lanka,Dhaka,2000-06-01,https://stats.espncricinfo.com/ci/engine/match/65701.html,205,10,1.4634146341463417
1,7,3,0,0,33.33,4,caught,2,v Pakistan,Dhaka,2000-06-03,https://stats.espncricinfo.com/ci/engine/match/65703.html,251,10,0.398406374501992
